Annual Rainfall,Cloud Visibility,Seasonal Rainfall,Temperature,Humidity,Pressure,River Level,Wind Speed,Monsoon Intensity,Average Rainfall,Flood Label
3929.3,77.6,1495.6,33.7,42.0,982.8,14.02,50.0,8.4,373.9,1
2836.8,42.5,959.2,21.7,76.7,1019.2,7.68,70.9,3.2,350.8,1
1806.2,52.6,497.6,24.2,72.7,1004.7,4.14,21.9,3.8,420.6,0
3835.1,60.0,1533.6,31.4,75.0,987.3,11.96,76.1,8.6,307.5,1
1408.6,82.9,762.4,27.5,36.2,1007.2,7.73,72.1,5.4,337.8,0
4400.7,38.2,1603.1,19.8,92.5,1010.5,15.0,90.4,8.4,331.9,1
3465.2,57.1,1069.9,20.1,57.2,997.2,10.38,3.4,4.4,555.2,1
2120.9,88.1,785.1,27.5,51.9,1014.5,8.55,44.8,,451.9,1
1957.1,53.6,492.2,37.7,62.4,986.0,5.62,67.9,2.5,675.4,0
4362.2,47.5,1432.3,41.9,57.3,991.2,13.55,9.5,9.2,563.0,1
3759.0,46.2,1670.2,17.5,90.5,983.7,15.0,41.1,9.1,265.1,1
4927.7,32.8,1727.6,26.8,95.0,988.4,13.7,94.2,9.9,829.0,1
2780.4,66.0,951.5,18.0,51.2,989.5,9.35,43.6,4.6,525.0,1
3860.8,32.2,1499.9,15.5,90.5,1016.7,12.45,98.5,8.4,237.9,1
2493.5,61.0,864.1,34.9,84.7,983.1,7.35,5.7,4.7,250.2,1
3698.5,37.4,1233.1,33.1,95.2,997.1,10.99,71.8,5.1,817.3,1
4572.0,77.7,1611.4,19.9,47.2,1001.3,14.8,58.1,8.5,732.7,1
1931.5,55.3,511.7,22.0,70.4,1015.9,4.62,50.1,2.6,555.9,0
1624.9,73.3,642.3,15.7,49.2,1019.9,6.56,97.1,3.0,375.5,0
2224.3,53.8,744.1,40.0,87.7,1010.1,7.45,13.0,3.8,514.5,1
4308.3,83.2,1724.9,44.2,30.4,1018.8,14.34,89.6,8.1,672.8,1
3029.6,39.8,1059.8,19.1,69.5,1011.5,9.22,69.1,4.4,891.4,1
3040.2,75.7,914.6,21.9,53.7,1018.5,9.84,25.9,4.2,600.3,1
4797.2,72.9,2000.0,41.1,52.6,1008.3,15.0,90.2,10.0,349.1,1
3116.5,51.0,1185.9,42.8,75.1,983.2,9.7,42.9,4.5,138.5,1
2413.9,43.0,749.9,27.6,89.6,996.1,6.91,81.4,3.2,257.9,0
3871.6,48.2,1229.8,16.5,72.6,1005.9,10.88,38.9,6.6,685.2,1
3822.8,,1478.2,16.2,89.7,994.0,13.79,85.1,8.2,244.4,1
1541.6,69.9,401.1,32.2,48.5,990.9,5.23,63.7,1.6,533.4,0
4494.1,51.0,1545.6,26.8,66.4,1003.1,12.7,14.1,6.6,729.1,1
1638.5,72.7,347.3,15.9,61.5,1017.3,2.93,65.0,1.3,377.4,0
4440.8,71.2,1290.8,32.5,30.8,981.4,12.62,19.1,5.7,702.2,1
2926.4,78.4,900.5,15.3,69.0,1010.8,7.82,41.2,3.3,623.0,0
2746.4,57.7,818.2,38.6,76.3,1008.9,6.05,17.0,3.8,495.0,0
4083.2,35.1,1352.1,24.2,71.4,1018.6,12.68,2.2,5.2,907.5,1
4173.0,42.5,1467.7,16.2,81.5,1017.2,14.44,21.2,9.3,722.9,1
3713.8,52.3,1397.4,32.7,70.0,1010.5,13.62,53.6,7.4,424.5,1
4476.2,86.2,1641.4,26.9,34.7,1000.8,15.0,48.2,9.4,823.8,1
4287.6,69.6,1485.0,44.2,38.2,988.2,14.8,50.1,6.9,764.3,1
2524.3,52.9,512.6,31.3,71.8,1001.8,3.67,24.8,1.1,812.5,0
2149.9,69.4,549.4,23.3,49.2,1010.6,5.02,68.5,3.4,676.9,0
4909.5,74.2,1858.7,36.3,35.6,1015.8,15.0,70.4,9.2,441.4,1
3911.0,53.2,1391.5,23.1,60.1,1011.6,11.65,35.8,6.8,413.7,0
4164.5,64.1,1619.9,42.1,68.8,987.8,14.75,88.1,9.8,688.7,1
1644.9,50.6,608.1,26.2,53.0,1004.0,5.22,64.4,2.4,217.8,0
2783.6,50.4,655.6,31.5,80.4,993.3,5.45,71.3,3.7,837.9,0
2584.2,57.9,913.6,16.5,75.1,980.4,7.49,27.7,4.3,433.3,1
2680.4,65.2,913.4,27.8,53.3,988.0,7.82,0.1,3.9,667.3,1
3044.2,44.3,740.0,40.0,82.8,984.5,7.66,86.5,3.3,549.2,1
2739.7,61.3,981.1,39.2,75.4,1013.7,8.42,82.2,5.0,567.4,1
2957.5,43.3,1075.2,21.7,74.6,990.3,10.81,12.3,6.8,764.2,1
2770.5,49.0,920.8,21.8,68.7,991.4,6.99,37.4,3.8,664.0,0
1432.6,80.4,268.9,39.5,30.8,1018.4,1.0,66.1,1.7,325.3,0
3511.2,58.6,1411.2,42.9,78.8,995.2,12.31,65.2,7.4,166.8,1
3522.0,77.9,799.8,17.9,56.3,980.4,7.36,86.0,5.1,856.2,1
3583.5,19.3,1208.8,28.5,96.0,991.4,9.95,14.0,6.0,896.4,1
2946.6,50.3,1063.9,25.1,87.3,984.8,8.62,43.0,5.1,248.0,1
4642.0,61.3,1712.5,41.1,71.1,984.1,14.31,9.7,9.0,378.5,1
3323.7,87.4,1333.6,17.5,47.7,983.1,10.62,39.0,6.0,354.1,1
5000.0,78.4,1853.6,21.3,44.3,1003.7,15.0,1.5,9.3,943.7,1
2030.2,66.5,897.8,,53.8,987.6,7.54,89.8,5.6,284.3,1
2950.0,70.8,836.3,16.5,63.4,994.4,5.77,52.7,3.6,249.9,0
3525.1,76.4,1231.5,29.8,50.7,1014.5,8.3,85.0,4.2,263.7,1
3398.2,79.6,1172.7,28.3,66.0,997.0,12.28,6.0,5.7,756.9,1
3729.7,86.3,1040.8,25.0,41.6,1016.6,9.5,22.7,5.8,899.2,0
4079.9,32.8,1366.0,26.8,98.4,999.9,13.29,25.9,7.2,454.0,1
1726.9,68.2,695.5,30.9,37.6,996.0,6.24,38.7,3.0,222.5,0
3273.1,28.0,1163.0,19.8,95.2,1010.0,10.63,80.3,6.9,627.1,1
4455.7,20.5,1631.5,32.2,94.0,982.9,14.24,38.7,8.0,288.9,1
3580.1,54.4,1451.1,39.2,66.8,983.6,13.05,20.5,7.1,157.7,1
3329.0,54.7,900.3,37.8,80.7,1006.1,7.54,6.5,5.3,897.6,1
4954.4,61.5,1774.8,19.6,60.5,999.5,15.0,7.9,9.9,883.8,1
3568.8,60.9,911.5,19.5,74.1,1011.6,8.57,76.0,4.6,,1
1887.8,70.3,353.7,23.0,53.8,1016.7,2.36,44.5,2.0,526.6,0
3590.1,65.1,1346.8,25.8,51.1,995.5,13.48,72.6,8.4,364.6,1
1755.5,54.5,546.6,27.3,70.5,1003.9,6.29,68.2,2.9,792.8,0
3762.8,62.8,1404.2,,64.9,1000.0,10.71,13.5,7.4,262.4,1
2283.6,54.9,622.9,16.7,70.6,1019.3,5.08,14.3,2.6,319.0,0
1116.1,71.5,328.9,16.0,50.1,1013.2,3.52,75.5,1.2,330.1,0
2318.9,57.8,606.9,26.8,55.7,1016.5,6.29,72.1,2.4,956.5,0
3554.3,77.0,1071.1,35.9,35.9,990.2,10.4,37.8,4.4,756.8,1
2073.5,100.0,647.4,20.8,33.7,1010.9,5.16,7.7,2.0,220.3,0
1825.4,84.1,867.1,34.2,47.7,990.6,9.19,1.2,2.8,183.6,1
4007.9,67.1,1448.0,22.8,35.2,988.3,12.8,28.8,7.9,858.5,1
4875.7,56.5,1729.7,41.6,37.3,1017.8,14.37,0.9,7.9,822.0,1
4618.5,41.2,1605.8,41.9,86.9,980.8,14.43,23.0,8.4,703.9,1
3625.6,92.8,1512.2,23.9,,1018.6,13.75,42.0,8.6,276.5,1
3051.1,43.9,1031.5,21.9,76.1,986.0,9.31,12.1,4.8,532.3,1
3746.6,81.0,1434.0,27.3,49.1,1012.8,14.72,10.4,8.8,642.5,1
4064.3,37.8,1114.1,22.2,91.0,991.0,10.18,89.6,5.7,938.9,1
3104.5,57.2,1149.8,35.2,63.9,994.0,9.21,58.5,5.2,252.5,1
3887.1,76.4,1511.8,,51.4,988.7,12.39,93.4,7.5,563.9,1
1749.3,51.7,677.1,35.2,66.2,1003.4,7.41,34.6,,242.0,0
4471.2,61.7,1925.9,39.7,56.7,993.9,15.0,67.7,8.1,499.5,1
3331.5,61.1,1003.9,26.9,69.5,1006.3,7.72,20.5,4.9,280.1,1
2040.7,79.3,370.1,19.7,38.0,980.6,2.79,61.8,2.1,852.6,0
2295.5,49.3,793.1,37.1,99.8,982.6,6.61,13.0,2.1,329.3,0
2438.8,69.1,763.7,25.8,59.8,984.0,7.07,0.2,2.5,475.4,0
4152.0,72.8,1687.0,35.1,54.4,996.8,14.19,93.2,9.0,467.0,1
4783.6,45.7,1718.0,23.1,79.7,1012.6,13.93,55.5,9.9,879.7,1
3274.3,74.4,990.9,17.4,55.5,1015.5,7.73,92.7,4.2,782.0,1
2830.8,36.1,1087.2,44.8,88.3,989.8,10.29,33.4,3.6,151.8,1
1832.8,63.4,775.6,19.7,61.8,1003.0,7.24,32.8,3.0,160.4,0
4047.1,36.5,1341.6,44.7,80.4,1010.7,13.22,40.1,8.4,596.1,1
1247.9,90.4,214.4,44.3,37.5,991.6,4.37,70.6,2.9,484.9,0
4160.8,41.5,1755.2,38.8,89.2,996.4,14.76,56.6,9.3,348.0,1
3508.3,64.6,1203.0,34.8,81.5,1001.0,10.72,92.5,7.0,813.4,1
3692.4,98.1,1646.2,32.3,44.8,985.4,14.37,2.5,9.1,215.8,1
3710.1,85.5,1076.6,41.0,40.2,981.0,10.19,70.8,6.0,976.7,1
3390.7,69.0,1250.3,23.7,52.1,986.1,12.26,33.0,7.2,121.7,1
2832.5,21.9,1171.5,29.0,98.3,1005.1,12.15,18.0,6.6,206.4,1
3269.0,80.7,1470.9,33.6,48.0,982.9,13.87,51.0,8.5,380.2,1
4139.8,62.6,1694.8,27.3,61.9,987.6,15.0,50.5,8.5,558.2,1
3324.6,89.7,1332.3,27.8,32.1,993.5,13.06,13.7,6.3,294.5,0
3138.5,81.1,1122.7,24.9,57.8,983.1,10.25,20.2,6.7,762.6,1
3809.7,45.8,1533.8,31.9,70.0,987.7,14.87,40.8,9.3,421.8,1
3993.6,23.4,1762.2,40.5,96.7,1016.5,15.0,40.9,9.4,134.7,1
4394.5,54.7,1504.6,21.0,66.2,980.8,13.31,31.8,7.0,889.9,1
2245.1,48.3,616.0,43.0,87.3,1006.1,4.95,14.9,1.1,949.5,0
2211.8,60.9,440.5,35.7,68.3,995.4,3.3,0.4,1.9,656.7,0
5000.0,74.8,1756.6,39.7,32.9,1006.9,15.0,97.0,8.7,825.9,1
1733.6,75.9,297.9,31.7,52.1,1003.5,3.77,94.3,1.8,209.0,0
2082.4,41.8,707.8,38.4,70.3,988.9,5.96,48.4,2.9,341.9,0
2761.9,24.4,834.3,15.5,96.5,1013.9,7.16,99.5,3.1,392.7,1
3526.7,36.7,948.5,39.6,90.1,999.7,8.55,67.4,6.4,964.7,1
4132.7,67.7,1542.4,16.2,46.0,1012.9,12.03,6.9,6.2,561.0,1
2739.2,82.6,1039.7,41.7,45.4,996.2,8.3,11.8,3.6,106.7,1
2801.7,77.6,827.3,44.8,44.1,1019.4,6.05,91.6,2.9,442.2,1
3546.7,52.0,1337.4,23.8,94.6,1010.8,11.71,63.0,7.9,107.0,1
3975.8,35.8,1702.7,21.3,89.7,1018.6,15.0,84.3,9.4,314.0,0
2513.2,41.4,639.9,38.0,84.2,1000.6,6.59,89.8,1.5,509.2,0
2313.8,76.1,461.4,22.6,57.5,998.9,6.31,44.8,2.2,391.1,0
3473.8,56.8,1289.9,41.0,65.3,1010.2,11.13,4.9,6.8,129.5,1
4510.7,74.9,1672.6,18.1,62.5,1015.2,15.0,18.8,8.2,204.7,1
2908.6,77.2,1293.9,18.8,47.7,1018.6,12.28,6.7,8.1,595.8,1
4347.6,34.2,1471.4,44.4,65.4,993.0,12.63,18.9,7.5,726.0,1
3813.0,96.1,1384.8,35.2,32.1,1011.9,13.23,41.1,9.0,464.1,1
2770.1,87.7,601.8,40.4,39.2,988.4,6.68,11.8,3.0,758.3,0
1447.6,45.9,519.2,24.7,92.1,1001.8,4.5,16.7,2.0,247.0,0
3273.6,24.8,1357.8,35.3,82.6,987.2,11.34,44.6,6.5,209.9,1
4535.6,55.7,1455.0,32.8,59.6,993.9,12.76,34.0,8.4,855.5,1
3096.6,51.2,1254.6,33.1,66.2,1017.3,10.52,46.8,6.2,405.3,1
4355.6,56.9,1647.0,35.5,55.9,985.8,15.0,42.9,9.7,489.0,1
4336.6,61.9,1444.4,32.3,81.9,1005.3,12.32,64.4,8.2,952.8,1
4090.3,42.0,1583.7,27.9,84.9,1003.7,12.95,93.7,7.3,481.7,1
1492.6,42.9,358.8,23.3,83.4,984.8,4.02,10.8,1.5,103.1,0
2528.2,51.1,709.3,38.1,80.6,993.0,6.23,9.9,2.0,944.2,0
3397.4,80.2,1509.4,21.8,44.3,1002.5,12.95,85.3,8.1,112.7,1
2416.9,33.7,631.3,35.8,53.7,987.5,7.25,50.6,2.8,696.1,0
1142.8,53.2,306.3,22.0,62.9,1012.0,2.84,76.6,1.3,390.6,1
4407.8,53.3,1507.6,33.8,53.2,1018.9,13.59,21.5,9.2,523.4,1
3936.5,47.7,1541.8,37.4,82.8,988.6,12.32,82.9,9.0,592.6,1
2648.4,64.7,722.4,21.6,53.1,987.5,6.28,92.4,3.0,467.6,0
4221.9,78.4,1593.8,16.8,39.7,998.2,12.71,63.5,8.0,796.9,1
2588.4,42.9,469.7,18.9,57.9,1009.9,3.66,10.6,1.4,937.6,0
1794.8,28.0,799.8,33.2,98.6,991.3,5.66,89.5,3.6,177.8,0
4301.5,84.5,1279.4,40.5,45.8,980.8,10.61,79.2,6.6,820.2,1
4160.0,65.8,1551.8,16.3,72.9,1001.6,13.4,75.1,7.9,215.8,1
1628.0,68.9,560.8,37.0,60.3,1018.3,4.61,3.7,1.1,172.2,0
2577.2,68.7,682.3,25.2,35.0,995.7,6.34,79.9,3.9,960.2,0
2571.8,71.3,697.1,29.4,64.2,996.8,6.09,13.8,2.9,540.4,0
4244.4,53.9,1982.5,42.9,79.2,1018.8,15.0,22.2,10.0,237.3,1
3440.2,56.1,1158.4,25.0,65.9,1007.8,10.74,57.7,7.0,613.0,1
2612.2,16.9,1008.8,29.0,91.0,1008.8,8.83,26.5,4.7,336.9,1
1994.6,79.4,526.5,15.4,50.2,1002.5,5.05,66.1,1.7,517.9,0
3315.4,75.2,1173.2,17.4,36.0,1019.0,10.43,60.8,6.4,662.2,1
4252.7,37.0,1554.9,22.8,95.6,1007.6,12.69,10.8,6.8,882.3,1
4229.6,65.5,1557.7,15.8,56.5,1015.8,14.31,65.6,8.3,102.8,1
3159.4,69.1,1066.3,33.9,70.3,1008.0,9.32,92.4,3.6,292.7,1
3794.2,40.4,1775.8,27.8,85.4,1009.4,15.0,16.1,9.8,186.6,1
2649.3,67.7,1112.3,31.4,52.7,991.6,10.61,59.7,5.0,187.4,1
3234.3,61.7,762.9,20.2,80.1,992.1,7.11,34.2,3.7,951.2,0
3404.1,71.8,835.5,23.9,39.5,1011.3,7.54,46.0,4.1,942.5,0
3284.5,77.8,1212.8,34.9,50.4,991.9,10.49,28.7,5.7,774.4,1
4945.7,75.9,1778.7,44.0,40.1,1002.5,15.0,35.4,9.4,678.8,1
4507.0,30.5,1532.2,16.5,86.8,990.0,12.51,2.9,7.6,863.2,1
2641.3,73.5,1285.6,41.7,45.6,1012.7,9.69,98.2,6.2,152.6,1
1525.2,52.7,469.3,32.3,80.2,984.4,5.03,62.5,2.5,207.5,0
1905.9,46.7,530.7,31.9,96.0,1013.2,5.79,50.1,2.3,385.4,0
3874.7,71.2,1255.5,30.0,66.9,1004.1,9.94,38.4,5.5,849.2,1
2908.8,52.8,1140.0,17.1,67.8,987.5,11.72,53.9,7.6,525.0,1
3839.8,50.3,1507.8,17.7,62.3,1001.7,11.83,38.0,7.8,553.2,1
2095.9,64.6,738.2,33.0,52.8,991.3,6.2,36.0,3.0,306.3,0
2448.0,47.5,712.6,25.2,63.3,992.9,7.4,46.4,1.9,683.5,0
3306.4,50.1,1031.5,42.5,72.2,994.1,9.26,27.6,4.5,899.1,1
4036.6,27.4,1589.9,27.2,99.0,982.5,14.0,18.0,9.3,396.6,1
3409.8,40.8,1079.8,19.3,95.6,1019.4,10.04,55.7,5.9,657.3,1
3038.5,15.7,803.7,36.4,90.4,981.3,8.33,84.3,3.9,398.8,1
3522.6,28.9,973.9,23.8,92.2,1006.5,7.25,15.3,3.9,813.4,1
1988.5,52.5,283.0,30.8,62.7,994.8,4.63,3.3,2.2,527.5,0
2986.2,61.1,1112.5,35.9,76.0,1005.8,9.39,24.7,5.3,405.5,1
3448.6,24.7,1385.9,42.0,92.7,994.2,13.13,98.0,8.1,478.0,1
4494.9,66.3,1786.2,38.8,57.5,1007.0,15.0,82.9,9.7,182.1,1
3732.3,30.9,1178.8,35.3,97.3,1009.2,11.63,59.6,5.5,879.5,1
2534.1,73.1,426.4,35.4,59.1,1007.6,4.54,92.9,2.5,962.3,0
3440.9,58.3,1338.0,43.4,72.1,984.6,,44.5,7.1,,1
3983.8,47.5,1495.0,23.9,79.7,1006.3,13.47,98.3,7.8,299.2,0
2265.6,27.2,560.0,15.0,96.5,991.2,6.06,29.6,1.6,698.2,0
4027.6,53.8,1579.4,23.2,47.1,981.2,14.89,24.0,8.7,507.1,1
3489.9,46.7,1386.5,21.5,82.2,996.6,12.78,63.8,8.5,327.1,1
2637.0,62.1,927.6,34.9,66.5,997.3,9.32,37.8,5.3,134.6,1
3632.7,55.2,999.9,34.0,48.8,998.7,9.08,62.6,6.0,900.7,1
4199.6,30.2,1496.2,32.8,84.4,1008.2,13.42,30.5,7.4,817.1,1
4141.9,57.6,1346.3,15.5,68.7,992.4,12.2,61.8,7.1,846.1,1
2027.2,52.4,464.6,36.9,76.3,992.6,1.93,27.6,1.1,495.9,0
2218.4,58.0,359.5,24.7,52.6,982.4,3.2,5.1,2.1,777.9,0
2748.1,53.3,664.5,35.0,63.7,1007.5,6.14,91.2,2.5,623.1,0
4611.1,33.1,1565.2,31.7,73.2,1002.7,13.64,88.3,7.8,437.3,1
2754.6,77.1,767.8,25.3,58.3,994.0,7.57,97.1,5.0,858.5,1
4149.1,61.9,1106.1,19.0,43.9,1008.2,10.07,71.7,5.9,998.9,1
3959.6,37.6,1257.6,17.8,97.3,1001.5,12.69,68.3,8.0,909.4,1
2664.7,57.0,847.3,39.9,65.8,998.8,7.99,55.9,4.1,798.6,1
3729.3,57.8,1325.9,42.6,81.4,1000.5,10.19,12.6,7.7,772.8,1
3533.5,55.1,1104.2,34.5,58.8,1005.5,11.18,18.9,5.0,685.2,1
3554.5,66.7,984.6,18.1,54.9,1006.4,7.14,28.9,4.4,868.3,1
2925.5,46.2,1093.3,27.1,58.5,991.6,9.93,89.0,4.0,543.8,1
4023.5,43.7,1744.6,36.9,58.6,985.6,14.09,17.3,9.7,263.6,1
4217.2,61.5,1542.9,38.4,68.1,986.3,14.58,92.3,7.9,791.2,1
1955.8,37.7,393.6,18.5,68.0,1005.6,3.61,52.3,1.2,927.6,0
3497.3,55.9,1577.1,15.0,64.8,1014.9,14.62,71.6,9.6,407.2,1
3883.0,88.6,1622.1,36.4,39.4,996.4,12.34,11.0,8.0,804.7,1
2407.6,65.7,837.9,25.7,64.7,986.8,7.55,26.9,2.3,346.4,0
2841.8,69.9,658.9,22.6,41.8,1010.3,5.96,95.9,1.7,948.3,0
3183.3,63.1,885.7,15.4,38.8,1013.3,8.32,26.6,3.8,715.1,0
2996.7,38.9,1146.5,31.2,95.3,1015.2,11.29,29.7,6.6,612.3,1
3805.4,65.5,1453.6,40.5,72.3,1004.3,12.48,19.8,6.5,801.9,1
2992.2,42.4,909.3,43.7,,1014.4,7.68,12.9,3.5,831.9,1
4114.9,55.5,1355.4,32.0,58.1,980.6,10.49,23.3,5.0,903.1,1
2839.4,29.8,562.9,30.4,93.6,984.3,5.19,64.2,2.9,911.0,0
2158.1,56.0,647.7,17.6,74.7,983.7,6.43,45.5,1.5,147.4,0
3060.8,55.2,1230.3,31.5,83.8,1008.5,9.97,55.4,5.7,210.6,1
3185.8,53.0,867.1,26.4,55.8,982.8,6.38,12.2,4.1,843.5,0
3973.3,17.3,1387.5,,97.2,999.9,10.89,80.2,5.9,951.4,1
4475.5,63.5,1788.1,26.7,87.4,998.9,15.0,78.4,9.5,376.9,1
1595.0,36.4,503.0,22.2,89.8,992.4,4.69,2.2,2.3,107.7,0
2181.5,78.9,434.9,17.8,42.1,1014.8,4.5,38.4,1.0,390.4,0
1915.6,63.9,411.5,24.4,49.0,986.8,2.55,6.9,1.7,444.6,0
3062.5,74.9,1004.4,17.9,50.0,994.1,6.71,79.2,5.2,784.9,1
3434.5,80.4,1509.9,20.3,49.0,1011.0,13.22,73.7,7.4,142.8,1
3456.3,41.1,1382.4,44.6,89.9,981.2,12.59,90.2,6.2,291.4,1
3237.8,100.0,1151.3,28.3,32.2,1006.9,8.72,23.6,5.5,904.6,1
2301.0,78.5,815.3,31.0,35.3,1012.7,7.99,45.6,4.2,239.3,0
3091.6,68.0,925.7,41.2,49.2,1017.3,9.02,18.4,3.8,783.3,0
3198.1,77.1,1066.5,44.9,44.0,1015.1,9.15,37.1,4.4,425.2,1
3339.8,77.7,979.9,32.5,46.2,992.8,10.2,52.2,6.5,696.4,1
2084.0,43.6,693.9,39.4,85.9,1003.5,6.32,5.3,2.5,166.5,0
3294.5,41.6,1462.8,24.8,69.4,983.1,12.74,71.5,7.9,,1
3355.3,88.8,1369.6,24.2,30.4,990.3,12.35,54.3,6.2,482.3,1
2932.4,58.2,871.2,27.1,60.1,983.8,9.13,82.9,3.4,871.5,1
3701.3,57.3,1199.2,35.2,58.6,992.6,9.95,27.2,5.5,607.1,1
4181.2,79.9,1677.5,35.5,38.0,1015.0,14.86,90.3,9.7,140.7,1
2202.7,38.5,477.9,24.5,77.3,993.9,3.55,99.9,1.2,821.7,0
3078.8,35.3,860.9,19.0,79.1,1002.5,7.41,91.9,2.8,149.1,0
4000.6,19.5,1045.6,34.0,80.5,997.3,9.16,77.8,5.0,940.9,1
3838.7,62.7,1338.1,18.8,81.0,998.4,12.65,81.2,6.7,290.5,1
2261.6,91.6,506.1,32.4,30.0,1018.8,6.34,57.4,2.9,539.1,0
4196.8,31.4,1697.1,35.8,96.8,991.8,15.0,19.0,9.4,165.1,1
3252.6,33.7,1015.7,36.0,87.0,1005.1,10.64,67.7,6.8,605.5,1
3620.2,10.0,1557.1,37.6,93.3,996.8,13.34,71.3,8.9,547.5,1
2462.1,77.8,904.1,,31.1,982.4,7.25,98.5,4.0,469.2,0
3933.7,40.9,1684.1,30.0,95.4,999.6,14.84,54.1,8.5,132.0,1
3050.8,50.1,810.7,36.9,86.7,1012.5,7.64,27.1,4.4,891.0,1
2979.6,45.5,847.3,33.6,88.6,984.0,8.99,68.4,3.3,822.4,1
5000.0,82.4,1901.0,20.6,36.5,982.8,14.55,97.9,9.2,669.7,1
1440.8,57.7,478.4,15.8,81.7,986.1,5.1,17.7,1.8,615.0,0
4358.8,29.0,1490.8,23.5,97.2,1010.6,14.22,32.6,9.5,725.5,1
2973.2,58.9,1112.5,28.3,77.5,1009.0,9.12,54.2,5.1,229.6,1
4605.6,50.2,1611.2,33.5,69.9,1002.6,13.87,17.0,9.9,939.4,1
3245.6,24.2,1055.6,40.5,96.2,998.7,9.4,2.2,5.9,356.2,1
4099.4,51.1,1611.1,20.9,61.0,1015.5,12.48,33.7,7.8,690.8,1
2557.2,41.8,741.1,18.8,72.0,1010.7,7.04,86.5,1.1,646.1,0
3199.1,65.9,970.4,43.9,63.3,1012.5,11.17,4.3,5.5,673.0,1
3805.1,26.3,1334.9,18.2,95.3,1012.5,11.79,42.9,7.6,891.1,1
3147.0,71.4,1440.8,29.4,35.3,1005.7,12.35,76.2,8.0,366.3,1
2090.5,65.1,581.2,32.6,65.1,998.3,4.41,95.3,2.4,774.1,0
3730.3,50.8,1305.6,31.2,78.1,1014.6,9.87,98.5,4.8,638.6,1
2466.1,51.3,936.2,17.6,85.4,1017.0,8.05,42.2,4.8,168.5,1
2030.8,58.5,531.8,16.7,70.8,981.0,5.93,95.0,1.9,472.7,0
3737.4,27.6,1290.5,18.2,93.6,982.1,13.29,3.5,5.0,854.2,1
3742.3,34.0,1626.1,32.6,95.9,1018.3,13.48,74.6,8.3,383.8,1
3081.4,83.6,1003.1,31.3,,991.1,7.78,64.3,3.7,534.0,0
2785.9,54.3,898.1,22.0,58.2,1014.9,7.41,25.0,4.9,539.8,1
4683.1,73.6,1667.8,34.1,31.6,995.6,15.0,50.7,9.6,656.2,1
1845.0,60.7,336.8,39.6,53.1,984.8,3.81,13.0,1.3,895.6,0
2887.4,76.3,1368.7,16.2,67.6,983.2,11.82,87.2,6.3,256.2,1
3547.7,30.9,1637.4,29.9,93.8,986.3,13.55,35.8,7.7,554.2,1
3635.9,50.9,1387.2,35.7,89.3,990.0,13.55,62.6,7.8,481.8,1
3628.5,74.2,1361.9,22.6,38.9,999.5,12.76,15.9,7.4,366.3,1
4123.2,89.7,1382.6,24.2,36.5,1008.1,12.89,20.6,7.5,927.6,1
1033.0,62.0,297.6,33.4,71.2,1019.5,3.69,99.2,1.5,107.4,0
2372.5,65.7,1070.0,41.9,67.2,997.7,9.59,,5.8,209.9,1
3939.2,75.0,1623.0,39.3,48.6,1000.7,13.38,96.2,8.0,760.0,1
1838.6,49.4,445.7,32.5,93.0,1000.9,4.83,29.6,1.8,337.1,0
2143.0,37.9,480.2,36.9,94.9,1001.6,4.66,16.5,1.1,750.9,0
3946.9,80.6,1353.5,25.9,58.2,1000.7,12.91,50.3,8.3,849.0,1
,19.9,1390.0,34.2,92.3,980.4,11.05,49.5,7.4,329.2,1
2326.8,68.0,922.0,29.0,56.9,980.1,8.69,17.5,4.7,272.7,1
3816.9,47.6,1536.3,20.7,81.6,983.9,13.76,73.3,9.5,230.8,1
4072.4,50.0,1603.5,36.1,63.3,,13.08,36.2,7.9,280.1,1
4558.4,84.9,1883.6,31.7,38.6,1008.2,15.0,18.6,9.7,340.5,1
4913.9,19.1,1559.1,25.8,95.0,,14.24,33.2,9.4,881.9,1
3255.0,54.0,1067.3,42.3,61.8,1015.8,11.42,56.4,5.3,793.0,0
3938.7,24.9,1475.5,15.6,81.4,1017.1,13.36,72.6,7.8,101.7,1
3614.2,81.0,1081.2,24.5,55.7,1019.0,10.06,48.2,7.0,886.7,1
3375.1,82.6,1335.9,16.7,31.3,1017.6,12.25,52.6,8.3,170.9,1
4882.1,100.0,1706.3,38.0,37.0,990.9,13.54,13.9,8.1,689.7,1
1543.3,66.2,497.1,36.1,64.7,1000.4,5.92,91.5,2.4,236.3,0
2465.8,51.8,954.3,24.9,78.3,987.0,8.22,92.9,3.1,156.0,1
2130.6,61.4,606.9,35.3,53.4,1012.2,6.26,68.3,3.4,783.8,0
4608.6,36.6,1653.8,26.9,78.7,1015.5,13.42,1.8,8.4,520.5,1
4235.4,52.1,1497.8,37.7,78.9,1014.1,13.93,53.7,8.3,639.2,1
3498.3,45.9,1093.1,28.6,79.3,997.3,8.99,62.9,5.5,482.8,1
3746.9,45.0,1512.5,27.4,64.5,1010.3,12.12,99.5,6.2,160.5,1
4353.0,19.6,1378.2,43.0,94.0,983.9,12.75,99.6,8.4,765.7,1
3036.6,49.0,961.2,22.5,64.2,981.6,7.83,85.8,3.8,838.3,1
2135.0,79.0,600.8,18.6,61.5,1010.1,4.55,6.4,1.5,137.3,0
4028.2,97.0,1604.7,32.5,44.0,997.0,12.73,95.3,5.3,438.1,1
